signal_date,universe_equal_weight_index,market_return,ma_200d,ret_60d,vol_60d,drawdown_120d,regime,target_exposure
2019-02-28,4.057872316969174,-0.014515685158890197,4.014464204579949,0.05511790548489848,0.12171891639289406,-0.038961208094646094,bull,1.0
2019-03-29,3.9575840951068146,0.008593770653583264,3.9797227082823614,0.0470298560952791,0.11427148568154549,-0.05241710871644312,neutral,0.8
2019-04-30,4.055127589674013,-0.0035236477966562323,3.962853924621169,0.016377515080797433,0.104671251093781,-0.017817162866448966,neutral,0.8
2019-05-31,3.7236526528719356,0.003132168850395138,3.94072804632488,-0.07872639479234289,0.1296836152254154,-0.09810292124701359,bear,0.5
2019-06-28,3.8307597180341477,-0.006208392962506303,3.9184205370756824,-0.04521211510878387,0.11767905765235867,-0.07216077298860912,bear,0.5
2019-07-31,3.5705397011956856,-0.0010858983965814186,3.8697578870961906,-0.10679252276089912,0.1342050283471914,-0.13518804617926283,bear,0.5
2019-08-30,3.482908547221495,0.01769482336957949,3.836004471255273,-0.07298250720680355,0.15250729880894054,-0.1564129801741453,bear,0.5
2019-09-30,3.5919483267180947,0.004675944408281557,3.817073599670674,-0.0554647627179351,0.15975587819216172,-0.13000271376006267,bear,0.5
2019-10-31,3.574236107728125,0.0002624287531538633,3.792394164843108,0.005695980470572959,0.14978890611825388,-0.07933552989329617,neutral,0.8
2019-11-29,3.592964412755712,-0.01104418017178485,3.763163965501442,0.02937835022235391,0.11976359206834541,-0.07451142636333108,neutral,0.8
2019-12-30,3.7184624210916595,0.0030322544280863566,3.7239975943035954,0.046614765695688565,0.10256306819119707,-0.0043561004293229955,neutral,0.8
2020-01-31,3.4636323743067625,-0.014624316598220983,3.686877739122608,-0.03328125258513848,0.1457492366518391,-0.06960138205507871,bear,0.5
2020-02-28,3.193313225268664,-0.03168170829735309,3.6291549284065123,-0.11123160197974957,0.1898653303658844,-0.14221433155132313,bear,0.5
2020-03-31,2.7626211630313864,0.029933408016389162,3.5211072308928606,-0.2504606420946668,0.49474115830115434,-0.25790654601320384,stress,0.25
2020-04-29,3.2435911650150935,0.012009832407475966,3.439296387248001,-0.06911975186266062,0.5115184147946038,-0.1287087049149055,bear,0.5
2020-05-29,3.38575403946753,-0.0018386015677791235,3.4044747486491165,0.05438815571799127,0.5051838361010854,-0.09052100841027932,neutral,0.8
2020-06-30,3.4252011478220927,0.010278375041722973,3.414049340551598,0.26984844171311817,0.26866783763115754,-0.07992475247755948,bull,1.0
2020-07-31,3.715597637034676,-0.0069203499477703025,3.416037569072409,0.14358736502921476,0.2331975247874513,-0.0069203499477703545,bull,1.0
2020-08-31,3.906651218043193,0.0018469907397100764,3.4448829640503016,0.07509892262219142,0.25847859656659444,-0.0402890297699422,bull,1.0
2020-09-29,3.984375408040091,0.011876208725757412,3.4903290820764425,0.12003860964738244,0.21654645872322312,-0.0417356524668443,bull,1.0
2020-10-30,3.933374110174255,-0.02411535400026396,3.528189925663589,0.058611425243929594,0.2266857897602529,-0.05400174700304905,bull,1.0
2020-11-30,4.4660207637785145,-0.011174837982731091,3.604216379020323,0.1250565630857159,0.18393939679901733,-0.011174837982731112,bull,1.0
2020-12-30,4.845784237371723,0.01266635697290055,3.744087765632441,0.19057961675836754,0.1590183155672724,0.0,bull,1.0
2021-01-29,5.012804811076758,-0.03517576386105742,3.9973930479162245,0.22883189109607094,0.19412976354063477,-0.06977634874042282,bull,1.0
2021-02-26,5.19445715614352,-0.021637031928149666,4.196083791379183,0.15010883529114527,0.22250829816279605,-0.045663422428377176,bull,1.0
2021-03-31,5.522583174357855,0.004411222256515482,4.409798033814417,0.1396675757386212,0.21905823712720981,0.0,bull,1.0
2021-04-30,5.836510598653913,-0.003762038394544228,4.65358347297142,0.11457737458056094,0.15078253272603173,-0.01355091236701278,bull,1.0
2021-05-31,6.138689915595678,0.005453336504277652,4.874075275422155,0.16495309638437128,0.13100733974044912,0.0,bull,1.0
2021-06-30,6.304060837945251,-0.0006104289995944011,5.126321950860564,0.13773622072308855,0.12232569120269504,-0.0006104289995944034,bull,1.0
2021-07-30,6.213899555160856,-0.009984522400590471,5.367304074923344,0.05051250575148547,0.1222332123464605,-0.01869115224179052,bull,1.0
2021-08-31,6.268161916905666,0.009677844896888275,5.583450475558994,-0.002417380937117408,0.1428988745466684,-0.010121954235328579,neutral,0.8
2021-09-30,6.189863476099277,0.0038320494567599113,5.7547230942037375,-0.018314154928073423,0.144556467053678,-0.025251510131039323,neutral,0.8
2021-10-29,6.050454769972884,-0.009485688899077872,5.878962330990167,-0.03602499274173254,0.16454989076575324,-0.04720489024935526,neutral,0.8
2021-11-30,5.55464101021506,-0.02905818783943873,5.959484200081589,-0.11383255827616556,0.157156182119846,-0.1252831411584936,bear,0.5
2021-12-30,5.916241628260937,-0.005993942815092148,6.0267186971008755,0.004960916801546977,0.1607758870945627,-0.0683400990806059,neutral,0.8
2022-01-28,5.3723046027754515,0.028531269328720875,6.053638341759909,-0.11356160731148945,0.19456722665158704,-0.15399655923082445,bear,0.5
2022-02-28,5.638233705146186,0.011973312109844533,6.030877910691431,0.015049162453054654,0.20527998310799192,-0.11211938504936203,neutral,0.8
2022-03-31,5.862665143634577,0.009925113898828197,5.990126282494584,-0.014995493729930365,0.20932855795441127,-0.058415417355319965,neutral,0.8
2022-04-29,5.843611526798677,0.003227948211372484,5.945884641012497,0.08772900251779059,0.1713548360377871,-0.037655390532210675,neutral,0.8
2022-05-31,5.849426858251571,0.007094957142005311,5.889408179175946,0.023577587135284128,0.15472463836220635,-0.023612006538973662,neutral,0.8
2022-06-30,5.223464075792086,-0.0139581477583375,5.8179137900608175,-0.11409828910666242,0.1956137412626286,-0.12374537275087638,bear,0.5
2022-07-29,5.374210078869197,0.014915023906896769,5.709173205245333,-0.07761504890079907,0.21285226550509412,-0.09492475567643599,bear,0.5
2022-08-31,5.538838220860136,0.005292126212084608,5.642197919991746,-0.0409436177779946,0.20373623299826454,-0.0671995916712479,bear,0.5
2022-09-30,4.801149506304888,-0.010410876914044137,5.576526181599542,-0.08513070156781166,0.19277685015393553,-0.19143436920367207,bear,0.5
2022-10-31,4.951423116085997,0.002530056122745985,5.474123861534932,-0.07965854510215464,0.21711322681737127,-0.15351995399323504,bear,0.5
2022-11-30,5.464310281357929,0.006831309100278485,5.432055158076053,0.011725394570413439,0.22083724668548455,-0.05511925337525014,neutral,0.8
2022-12-29,5.196059903768058,-0.02198694645785806,5.408997501367334,0.06487673228234003,0.19177082720244812,-0.07328295351364023,neutral,0.8
2023-01-31,5.496822561156115,0.003189374597445802,5.365964095566145,0.09294958561722977,0.15512196254782337,-0.019641947307009078,bull,1.0
2023-02-28,5.4852759245151566,0.0010360482307528443,5.334632098161455,0.0009621043227279191,0.1449811971076253,-0.015007018529129779,neutral,0.8
2023-03-31,5.55168580072456,0.011493729305348817,5.302702131864854,0.09220790598942163,0.13824320273625557,-0.00308177304161239,bull,1.0
2023-04-28,5.650397514318218,0.001876931602800452,5.347890872264238,0.02540951073696074,0.13425646338776132,-0.03430289625317895,neutral,0.8
2023-05-31,5.680739096290437,-0.0020927452327544702,5.391965401430525,0.02437910509608554,0.12621532470874577,-0.029117282717242787,neutral,0.8
2023-06-30,5.781375613758244,0.012771154096133205,5.42580360163389,0.04041969713195015,0.11049631141441593,-0.019680868371684812,bull,1.0
2023-07-31,5.974620271875929,0.019133116605090424,5.505288735074975,0.05463699626520335,0.13332917188396495,0.0,bull,1.0
2023-08-31,6.019313594214804,0.002392836362780624,5.613836406024492,0.030229290582441504,0.142829376287318,-0.010835245488273193,bull,1.0
