ticker,signal_date,return_6m,return_12m_ex_1m,momentum_score,volatility_1y,max_drawdown_1y,low_volatility_score,name,available_date,fiscal_period,value_score,quality_score,composite_score,composite_weight_coverage,factor_scope
267260,2024-10-31,0.3645833333333332,3.5,2.6590600217388487,0.6822932554527866,-0.3461012311901504,-0.8870334299462084,에이치디현대일렉트릭(주),2024-03-31,2023-12,-0.4177503192387193,0.5090629398461577,0.535639621589638,1.0,integrated_value_quality_momentum_low_volatility
010130,2024-10-31,1.162513542795233,0.4705274043433298,2.036554021824053,0.6039323658783958,-0.3532080362929358,-0.5608182838352935,고려아연(주),2024-03-31,2023-12,0.1156616722173046,0.3165057042298383,0.5208419780122322,1.0,integrated_value_quality_momentum_low_volatility
000150,2024-10-31,0.508653122648608,1.1446700507614214,2.138561833235046,0.6518386299478006,-0.4695652173913043,-0.2694746443490101,(주)두산,2024-03-31,2023-12,0.323741980186831,-0.1373761369050744,0.5204681834141449,1.0,integrated_value_quality_momentum_low_volatility
012450,2024-10-31,0.5041571023564524,2.149382030974121,2.960840800384635,0.5563979538525627,-0.1813964531623838,-1.079051562380663,한화에어로스페이스(주),2024-03-31,2023-12,-0.1020164708650931,0.0592395064698588,0.5166676218447106,1.0,integrated_value_quality_momentum_low_volatility
103140,2024-10-31,0.160535117056856,0.81524926686217,0.9882175336909312,0.4457175400093326,-0.3609314359637775,0.0708876306462176,(주)풍산,2024-03-31,2023-12,0.397262668639795,0.3263240102224031,0.45844477977864595,1.0,integrated_value_quality_momentum_low_volatility
003090,2024-10-31,0.4297520661157024,0.5684348395546823,1.2723675755391568,0.5522678256700095,-0.4233716475095785,-0.0795047719544074,(주)대웅,2024-03-31,2023-12,-0.2958299200088484,0.6855617568550862,0.4339019865482215,1.0,integrated_value_quality_momentum_low_volatility
278470,2024-10-31,0.0797413793103447,,-0.0199005168030412,0.6788150457901682,-0.4906832298136646,-0.2859629187308831,(주)에이피알,2024-03-31,2023-12,0.2873982091156601,1.3931223560727088,0.42761854615379075,1.0,integrated_value_quality_momentum_low_volatility
009540,2024-10-31,0.4636871508379887,0.8769074262461851,1.7181107818220542,0.4357946547567006,-0.2112676056338028,-0.4999989644099383,에이치디한국조선해양(주),2024-03-31,2023-12,0.190346423266307,0.1552340350095446,0.423684718892966,1.0,integrated_value_quality_momentum_low_volatility
443060,2024-10-31,,,-0.1370764570346771,,,0.0495700600646567,에이치디현대마린솔루션(주),2024-03-31,2023-12,0.2873982091156601,1.2411510119812257,0.4198397536275448,1.0,integrated_value_quality_momentum_low_volatility
011790,2024-10-31,0.4072341475450283,1.112979092784117,1.8810223343746275,0.6356419626174168,-0.441370819691778,-0.3226598745162309,에스케이씨(주),2024-03-31,2023-12,-0.089034217572159,0.0830805627830895,0.4083892231322978,1.0,integrated_value_quality_momentum_low_volatility
079550,2024-10-31,0.5066828675577157,1.470657276995305,2.52781461311093,0.6106355390214947,-0.2764091858037578,-0.8985173405339171,엘아이지넥스원(주),2024-03-31,2023-12,-0.3883937352641882,0.1391857475750193,0.3969074756274078,1.0,integrated_value_quality_momentum_low_volatility
180640,2024-10-31,0.4586206896551723,0.9155844155844156,1.7538448916622444,0.5707139737110724,-0.3289156626506024,-0.5335535747487984,(주)한진칼,2024-03-31,2023-12,-0.1672413147042534,0.3511773768531158,0.39529339234567273,1.0,integrated_value_quality_momentum_low_volatility
086280,2024-10-31,0.3791156039984187,0.4334636832727863,0.9999541419277824,0.321900561834168,-0.1794670846394984,-0.1971608981494086,현대글로비스(주),2024-03-31,2023-12,0.2057975289755495,0.3850530728768522,0.37752165995900694,1.0,integrated_value_quality_momentum_low_volatility
071050,2024-10-31,0.1934984520123839,0.4461538461538461,0.6139390414035246,0.3581298710582153,-0.1781376518218623,-0.3400284962015163,한국투자금융지주(주),2024-03-31,2023-12,0.4088331460613693,0.605793167250186,0.369425297800976,1.0,integrated_value_quality_momentum_low_volatility
064350,2024-10-31,0.5256723716381417,1.0610687022900764,2.074441490649556,0.479928138260791,-0.1428571428571429,-0.9456096259919108,현대로템(주),2024-03-31,2023-12,-0.0839480431878821,0.1326166501454222,0.3482864317106629,1.0,integrated_value_quality_momentum_low_volatility
175330,2024-10-31,0.3755760368663594,0.4757373929590867,1.0433313917947895,0.3361169432683946,-0.1532156368221942,-0.3578399582650214,(주)JB금융지주,2024-03-31,2023-12,0.2201135731959799,0.3397653613018398,0.34622285798524,1.0,integrated_value_quality_momentum_low_volatility
062040,2024-10-31,,,-0.1370764570346771,,,0.0495700600646567,산일전기(주),2024-03-31,2023-12,0.2873982091156601,0.9914580595996833,0.34493186791308206,1.0,integrated_value_quality_momentum_low_volatility
030200,2024-10-31,0.2836468885672938,0.2175226586102718,0.5328641094713045,0.2484561162840201,-0.2109004739336493,0.2093125565614791,(주)케이티,2024-03-31,2023-12,0.3700799044541454,0.2506322507878283,0.3427881900300068,1.0,integrated_value_quality_momentum_low_volatility
035250,2024-10-31,0.2010759919300604,0.1484217595701813,0.2709180651247546,0.2389715577164096,-0.2425083240843507,0.3738172661630891,(주)강원랜드,2024-03-31,2023-12,0.2512559708053428,0.3952621294101219,0.32388560103817876,1.0,integrated_value_quality_momentum_low_volatility
051600,2024-10-31,0.3114035087719298,0.2459259259259258,0.6271651245051139,0.2647512512579107,-0.1501925545571245,-0.0993544873981393,한전케이피에스(주),2024-03-31,2023-12,0.1641439137203971,0.4660887493564378,0.31778298688368123,1.0,integrated_value_quality_momentum_low_volatility
071970,2024-10-31,0.274483677548301,0.8671399594320486,1.297231939815627,0.6036695407387914,-0.3390243902439024,-0.6174920656469467,에이치디현대마린엔진(주),2024-03-31,2023-12,0.0536516340777308,0.3364132824181621,0.3151464650693987,1.0,integrated_value_quality_momentum_low_volatility
192080,2024-10-31,0.2104664391353812,0.4906017331868668,0.7042814388547938,0.3259445545291555,-0.1917948717948717,-0.1623796719221966,(주)더블유게임즈,2024-03-31,2023-12,0.1137898493268176,0.4152818323758879,0.2966264373737299,1.0,integrated_value_quality_momentum_low_volatility
105560,2024-10-31,0.2863247863247864,0.465034965034965,0.8374365872250318,0.4206498570116292,-0.1972010178117048,-0.4997312547802708,(주)KB금융지주,2024-03-31,2023-12,0.2708781936429602,0.3751248986493705,0.289669913855755,1.0,integrated_value_quality_momentum_low_volatility
267250,2024-10-31,0.2333848531684699,0.2618657937806874,0.4777180112087221,0.3098047031011902,-0.1779891304347826,-0.1572758990931961,에이치디현대(주),2024-03-31,2023-12,0.3064784751226118,0.4077550552998224,0.286920458354141,1.0,integrated_value_quality_momentum_low_volatility
055550,2024-10-31,0.1685649202733485,0.5632823365785813,0.7014194530933547,0.3656825560315376,-0.2126213592233009,-0.2284736012517152,(주)신한금융지주회사,2024-03-31,2023-12,0.2845915395565073,0.2380949624533253,0.27223651664812004,1.0,integrated_value_quality_momentum_low_volatility
069620,2024-10-31,0.4158504007123775,0.3135186960690317,0.9345900389731876,0.391976853835498,-0.2072498029944838,-0.3500809031109246,(주)대웅제약,2024-03-31,2023-12,-0.0123610883327191,0.3595472352751783,0.2684052276204857,1.0,integrated_value_quality_momentum_low_volatility
010120,2024-10-31,-0.0450391644908616,0.9950186799501868,0.7607402679525246,0.6762175809087936,-0.4884615384615385,-0.2851409995602979,LS일렉트릭(주),2024-03-31,2023-12,0.10849607815579,0.3249721178126602,0.2577725219588171,1.0,integrated_value_quality_momentum_low_volatility
111770,2024-10-31,0.1295060080106809,-0.2262357414448669,-0.3360923758808636,0.3824420738991444,-0.4181654676258992,0.5436836517529999,(주)영원무역,2024-03-31,2023-12,0.200156750479379,0.5774657760587103,0.24799255681784194,1.0,integrated_value_quality_momentum_low_volatility
005850,2024-10-31,0.0728155339805824,0.1588628762541806,0.0062023794776925,0.3832160246835487,-0.318232044198895,0.1344157363065431,에스엘(주),2024-03-31,2023-12,0.2449846048182139,0.5204774507691186,0.2458231285660208,1.0,integrated_value_quality_momentum_low_volatility
069260,2024-10-31,0.0279358510087945,-0.1239179954441913,-0.4321912546544851,0.1946057370817767,-0.2346320346320346,0.5101259492980572,티케이지휴켐스(주),2024-03-31,2023-12,0.2389460266478968,0.6378188421800618,0.24505953551198295,1.0,integrated_value_quality_momentum_low_volatility
026960,2024-10-31,0.4602739726027398,0.0956719817767652,0.7676690351041171,0.4580979840107116,-0.1837944664031621,-0.6963291346634919,(주)동서,2024-03-31,2023-12,0.1703250998949728,0.4382386188228028,0.2267042924639149,1.0,integrated_value_quality_momentum_low_volatility
004000,2024-10-31,0.0793465577596266,-0.1003649635036496,-0.2926012484838469,0.3063573897345991,-0.3394276629570747,0.5122164012608208,롯데정밀화학(주),2024-03-31,2023-12,0.3411683962795943,0.3712806331176734,0.225969257136403,1.0,integrated_value_quality_momentum_low_volatility
138040,2024-10-31,0.3032994923857868,0.9099804305283756,1.4112508540275588,0.3449714895193385,-0.1450292397660818,-0.4247221460682338,(주)메리츠금융지주,2024-03-31,2023-12,-0.7281584719932134,0.4607519035031148,0.22405423734587404,1.0,integrated_value_quality_momentum_low_volatility
138930,2024-10-31,0.1414752116082225,0.2961918194640338,0.3204310663453955,0.2692428050866818,-0.1273080660835762,-0.2094452514769227,(주)BNK금융지주,2024-03-31,2023-12,0.4363578869051661,0.2467983851910355,0.2213477035745665,1.0,integrated_value_quality_momentum_low_volatility
071320,2024-10-31,0.1239263803680981,1.0041666666666669,1.1371136764017438,0.5590578464269954,-0.2504672897196262,-0.8083003347042074,한국지역난방공사,2024-03-31,2023-12,0.5532180137518077,-0.1616118011009532,0.21243931526726043,1.0,integrated_value_quality_momentum_low_volatility
316140,2024-10-31,0.0866197183098591,0.2637450199203186,0.162656843464631,0.2773436741031772,-0.1439069197795468,-0.172690475570913,(주)우리금융지주,2024-03-31,2023-12,0.4487868719500345,0.3110245317490775,0.211630193264207,1.0,integrated_value_quality_momentum_low_volatility
300720,2024-10-31,0.10859375,0.1248979591836734,0.0425601273757562,0.2772069470164078,-0.1567891972993248,-0.1197920947526945,한일시멘트(주),2024-03-31,2023-12,0.3939956367839098,0.4065234847511516,0.20713756751472306,1.0,integrated_value_quality_momentum_low_volatility
021240,2024-10-31,0.1413043478260869,0.5307262569832403,0.6031779395075336,0.3682799191561908,-0.1794871794871795,-0.3730528397838899,코웨이(주),2024-03-31,2023-12,-0.0972925837802852,0.4865356166569842,0.19782145597212936,1.0,integrated_value_quality_momentum_low_volatility
000270,2024-10-31,-0.2070750647109577,0.2461355529131985,-0.4936153032306188,0.3773626900942782,-0.3129251700680272,0.1350467356590261,기아(주),2024-03-31,2023-12,0.1877676924459708,0.8041988465583076,0.1918070984031355,1.0,integrated_value_quality_momentum_low_volatility
280360,2024-10-31,-0.0113636363636363,0.3360581289736604,0.0380933546212999,0.3808329509658461,-0.3352302121055354,0.2125725540266621,롯데웰푸드(주),2024-03-31,2023-12,0.306504943663263,0.2077547553495474,0.19099051198133735,1.0,integrated_value_quality_momentum_low_volatility
011200,2024-10-31,0.1482226693494299,0.265771812080537,0.2982988870476389,0.5158573489566025,-0.3416289592760181,-0.273722751826458,에이치엠엠(주),2024-03-31,2023-12,0.3315920950752951,0.2697957905208606,0.1836669323217001,1.0,integrated_value_quality_momentum_low_volatility
002380,2024-10-31,0.0670731707317073,0.350109409190372,0.2246481447554368,0.4334820296109613,-0.2429629629629629,-0.3623503671712066,(주)케이씨씨,2024-03-31,2023-12,0.479447460732083,0.2638146024281817,0.1826982086660931,1.0,integrated_value_quality_momentum_low_volatility
002030,2024-10-31,0.0810234541577825,0.4970760233918128,0.4322204191222007,0.2632689010674023,-0.1304347826086956,-0.1740656301619638,아세아(주),2024-03-31,2023-12,0.1363958431998105,0.2392634011715189,0.17911995989956572,1.0,integrated_value_quality_momentum_low_volatility
033780,2024-10-31,0.2229654403567447,0.233295583238958,0.4207012831855417,0.2856290084374785,-0.1257485029940119,-0.2779593852714582,(주)케이티앤지,2024-03-31,2023-12,0.0385779806707229,0.3992319386122036,0.17899752049343556,1.0,integrated_value_quality_momentum_low_volatility
003490,2024-10-31,0.1490384615384614,0.1691288843606724,0.1834010485493435,0.2275022575593553,-0.1708333333333332,0.1259023548166256,(주)대한항공,2024-03-31,2023-12,0.2618905955900811,0.1267336141387289,0.17452346623979995,1.0,integrated_value_quality_momentum_low_volatility
010060,2024-10-31,-0.262593783494105,-0.2217438105489774,-1.178452346437511,0.3801514080677921,-0.4266900790166813,0.5870361966860393,오씨아이홀딩스(주),2024-03-31,2023-12,0.2802372628843531,0.9337235591297198,0.1729705361878343,1.0,integrated_value_quality_momentum_low_volatility
017800,2024-10-31,0.1679012345679011,-0.0443722943722943,-0.0335408071957148,0.3076872632720565,-0.224049331963001,0.0380398760012007,현대엘리베이터(주),2024-03-31,2023-12,0.1311916498293736,0.4665794221619741,0.17199451250724707,1.0,integrated_value_quality_momentum_low_volatility
001680,2024-10-31,-0.0484988452655889,0.1137193531559728,-0.3105933132546812,0.3176384322219749,-0.3480132450331126,0.5043227595580809,대상(주),2024-03-31,2023-12,0.3826182484669624,0.1724496787747038,0.17060568934709763,1.0,integrated_value_quality_momentum_low_volatility
086790,2024-10-31,0.0399305555555555,0.3874285714285714,0.2110109943244323,0.3834980965347823,-0.1904024767801857,-0.386412180821763,(주)하나금융지주,2024-03-31,2023-12,0.3585480346799451,0.3505247015333463,0.17026473154674565,1.0,integrated_value_quality_momentum_low_volatility
009970,2024-10-31,0.0303738317757009,0.1148989898989898,-0.1386340007305389,0.3339108977541026,-0.245631067961165,0.0262933320319427,(주)영원무역홀딩스,2024-03-31,2023-12,-0.0069789988326994,0.6651717654670632,0.16840694615569793,1.0,integrated_value_quality_momentum_low_volatility
007310,2024-10-31,0.0255474452554744,0.1786197564276048,-0.0721494224681763,0.2379964560577054,-0.207035175879397,0.233282463157133,(주)오뚜기,2024-03-31,2023-12,0.2127647697021245,0.2820309850000464,0.16641962493992757,1.0,integrated_value_quality_momentum_low_volatility
002840,2024-10-31,0.0633245382585752,0.2153284671532846,0.0538433024039004,0.2395851389918452,-0.1244131455399061,-0.1086882446715598,미원상사(주),2024-03-31,2023-12,-0.2032309395545368,0.7504155089975503,0.166040094477294,1.0,integrated_value_quality_momentum_low_volatility
383220,2024-10-31,-0.0487062404870624,-0.2873326467559217,-0.7951683420521083,0.4848328619768672,-0.4984326018808778,0.4815579502801102,(주)에프앤에프,2024-03-31,2023-12,-0.3211197756393255,1.1620447483900638,0.16585298515018274,1.0,integrated_value_quality_momentum_low_volatility
017670,2024-10-31,0.1139489194499017,0.125248508946322,0.0545620221992083,0.1663248602695244,-0.0739371534195934,0.1255911872430957,에스케이텔레콤(주),2024-03-31,2023-12,0.2110334851689668,0.2421194583873684,0.1641529518068734,1.0,integrated_value_quality_momentum_low_volatility
005380,2024-10-31,-0.1382765531062124,0.347273689782954,-0.2227738679077995,0.3743007105241192,-0.2785234899328859,0.0067866252808775,현대자동차(주),2024-03-31,2023-12,0.2739407822350446,0.4693905516922276,0.15496621914565503,1.0,integrated_value_quality_momentum_low_volatility
006260,2024-10-31,-0.1447260834014717,0.4463470319634703,-0.1171232161765871,0.575739476140827,-0.4784,0.0551849631439798,(주)엘에스,2024-03-31,2023-12,0.3416012848695711,0.2819559720771328,0.1517433014251818,1.0,integrated_value_quality_momentum_low_volatility
185750,2024-10-31,-0.0029140605962147,0.284820767250197,-0.0054880709213576,0.4775475628709779,-0.2887265743677736,-0.3434690557022911,(주)종근당,2024-03-31,2023-12,-0.1001839316474806,0.8157830847609464,0.14962311364561612,1.0,integrated_value_quality_momentum_low_volatility
023530,2024-10-31,-0.0236686390532544,-0.1031518624641834,-0.5187007376322956,0.2878647629921852,-0.3600439077936334,0.6662076395928582,롯데쇼핑(주),2024-03-31,2023-12,0.5115631276480891,0.0589549660934257,0.14914361525054773,1.0,integrated_value_quality_momentum_low_volatility
139130,2024-10-31,-0.0308422301304863,-0.0097087378640776,-0.4214120915660384,0.2340486253588661,-0.2357142857142857,0.3648712708447872,(주)아이엠금융지주,2024-03-31,2023-12,0.4362315455168315,0.2350867079620819,0.14720513004528027,1.0,integrated_value_quality_momentum_low_volatility
014820,2024-10-31,0.2592592592592593,0.4341463414634146,0.7416296486618517,0.5235189617007312,-0.2603550295857988,-0.6332541074730711,동원시스템즈(주),2024-03-31,2023-12,0.0405889429154474,0.2322492817253302,0.13857861091730958,1.0,integrated_value_quality_momentum_low_volatility
011780,2024-10-31,0.159349593495935,0.2313084112149532,0.28075486449629,0.4640359123268436,-0.2780185758513932,-0.3357417777647437,금호석유화학(주),2024-03-31,2023-12,0.1025148158571612,0.3649864108830803,0.13816498780033815,1.0,integrated_value_quality_momentum_low_volatility
003240,2024-10-31,0.0415335463258785,0.1258503401360544,-0.1012850837282351,0.4116272522866724,-0.4220572640509014,0.4487726869304024,태광산업(주),2024-03-31,2023-12,0.4731151926189615,-0.1639938460135574,0.13351391080469488,1.0,integrated_value_quality_momentum_low_volatility
001800,2024-10-31,0.1905099150141642,0.067017082785808,0.1498055366105838,0.2087656400028528,-0.1781750924784216,0.2268450145745977,(주)오리온홀딩스,2024-03-31,2023-12,0.0616217717540663,0.1116062073894621,0.1317076922229207,1.0,integrated_value_quality_momentum_low_volatility
078930,2024-10-31,-0.051783659378596,0.0820707070707069,-0.3559000075160911,0.4161173471203004,-0.235621521335807,-0.3263153346914883,(주)지에스,2024-03-31,2023-12,0.3930952558221736,0.622443160350183,0.13076869324327783,1.0,integrated_value_quality_momentum_low_volatility
402340,2024-10-31,0.026634382566586,0.938566552901024,0.8475642043808828,0.5520753983146055,-0.3402061855670103,-0.4169271534312184,에스케이스퀘어(주),2024-03-31,2023-12,0.1866456731742106,-0.1539508036402189,0.128981797610464,1.0,integrated_value_quality_momentum_low_volatility
139480,2024-10-31,0.0365079365079366,-0.1432545201668984,-0.4369989628506456,0.3441515996028624,-0.3678815489749431,0.4845108127652197,(주)이마트,2024-03-31,2023-12,0.5068757858915705,0.0450293100513631,0.12788016132868407,1.0,integrated_value_quality_momentum_low_volatility
036570,2024-10-31,0.2756598240469208,-0.190295358649789,0.0233006513074017,0.4464273529636873,-0.4291814946619217,0.3457005964484244,(주)엔씨소프트,2024-03-31,2023-12,-0.084269647026252,0.2416507063592781,0.12639308226775572,1.0,integrated_value_quality_momentum_low_volatility
032640,2024-10-31,0.0266666666666666,-0.035190615835777,-0.3278289108830425,0.1318097075164368,-0.0942857142857143,0.1255911872430957,(주)엘지유플러스,2024-03-31,2023-12,0.4087940271662667,0.2335394347891742,0.11542134695617745,1.0,integrated_value_quality_momentum_low_volatility
012330,2024-10-31,0.0461215932914045,-0.0155555555555555,-0.2620619518127571,0.3166789740102121,-0.241635687732342,0.0754298032277333,현대모비스(주),2024-03-31,2023-12,0.2762561792688965,0.3154072358904909,0.1132566882767288,1.0,integrated_value_quality_momentum_low_volatility
096770,2024-10-31,0.0830258302583026,-0.1756944444444445,-0.3755794341183008,0.4607923665024925,-0.4032154340836013,0.185617983343262,에스케이이노베이션(주),2024-03-31,2023-12,0.2821679610857767,0.2985094248969463,0.10332355587960529,1.0,integrated_value_quality_momentum_low_volatility
012750,2024-10-31,0.0221518987341771,0.0330434782608695,-0.2552223373948658,0.2487595323215219,-0.1571428571428571,-0.0104182569964209,(주)에스원,2024-03-31,2023-12,0.0639420243840209,0.5027232381373431,0.10091324178920752,1.0,integrated_value_quality_momentum_low_volatility
268280,2024-10-31,0.0275162925416365,-0.006578947368421,-0.2914535449257661,0.1905738123808895,-0.1993902439024389,0.3821301204249252,미원스페셜티케미칼(주),2024-03-31,2023-12,-0.1599306249670442,0.4260133999047144,0.09138400158319679,1.0,integrated_value_quality_momentum_low_volatility
251270,2024-10-31,0.045045045045045,0.591203104786546,0.4680540812404098,0.4889286962718763,-0.239193083573487,-0.5880558209142694,넷마블(주),2024-03-31,2023-12,0.1413289916033679,0.1677791706972732,0.08506835523727249,1.0,integrated_value_quality_momentum_low_volatility
036460,2024-10-31,0.4626865671641791,0.9232365145228216,1.7718731361527658,0.6294512359757205,-0.4023622047244094,-0.4577807118319272,한국가스공사(주),2024-03-31,2023-12,0.4390143367675371,-1.2620106326216762,0.08256253607718743,1.0,integrated_value_quality_momentum_low_volatility
161390,2024-10-31,-0.3763250883392226,0.1248339973439573,-1.0059890539602083,0.409801059271933,-0.4469096671949286,0.5567520582417834,한국타이어앤테크놀로지(주),2024-03-31,2023-12,0.2320567218720667,0.547689695703722,0.08217423733743787,1.0,integrated_value_quality_momentum_low_volatility
161890,2024-10-31,0.4633642930856554,0.4615384615384614,1.2160034988624528,0.4623706836288079,-0.2205479452054795,-0.5631003045707308,한국콜마(주),2024-03-31,2023-12,-0.5342344189498279,0.0618354439811718,0.0763728422583616,1.0,integrated_value_quality_momentum_low_volatility
029780,2024-10-31,0.0603674540682415,0.3054662379421222,0.1562586792021641,0.3067114327557171,-0.148960739030023,-0.2635693818072123,삼성카드(주),2024-03-31,2023-12,0.4355553180687561,-0.0669118141899333,0.07516607869930761,1.0,integrated_value_quality_momentum_low_volatility
007340,2024-10-31,0.2044046799724708,0.3381756314618505,0.5071750385029685,0.332911919145864,-0.1494870542256962,-0.3608398746072475,(주)디엔오토모티브,2024-03-31,2023-12,0.0919538468134935,-0.013097570435651,0.07368497527697071,1.0,integrated_value_quality_momentum_low_volatility
000990,2024-10-31,-0.037037037037037,-0.2023575638506876,-0.6673606915599085,0.4873380090074425,-0.4248788368336026,0.1729817276721615,(주)디비하이텍,2024-03-31,2023-12,0.0592390146511282,0.6116319192170686,0.0660555020723578,1.0,integrated_value_quality_momentum_low_volatility
004370,2024-10-31,-0.049492385786802,-0.1098527746319365,-0.5826247528824046,0.345212765810668,-0.3773913043478261,0.5191513736623079,(주)농심,2024-03-31,2023-12,0.105282336548291,0.259411151063575,0.062318015968005694,1.0,integrated_value_quality_momentum_low_volatility
004170,2024-10-31,-0.0604764813683567,-0.0640138408304498,-0.55104003159311,0.266587708393468,-0.250131926121372,0.3000331422099805,(주)신세계,2024-03-31,2023-12,0.4328213965533236,0.0989117404751457,0.06012549182459322,1.0,integrated_value_quality_momentum_low_volatility
271560,2024-10-31,0.0836047774158523,-0.1644295302013423,-0.3607293097755534,0.3350597069251012,-0.3546153846153846,0.4650669861212295,(주)오리온,2024-03-31,2023-12,-0.8218036259887386,0.8539415656124189,0.05356263296689856,1.0,integrated_value_quality_momentum_low_volatility
004020,2024-10-31,-0.1965134706814579,-0.1373456790123457,-0.9336956500916902,0.3069977308287829,-0.3567567567567568,0.5802472589835895,현대제철(주),2024-03-31,2023-12,0.4537545613379475,0.1862639339796015,0.05194335980216269,1.0,integrated_value_quality_momentum_low_volatility
011170,2024-10-31,-0.033434650455927,-0.2400897531787584,-0.7051198569786299,0.462367796701163,-0.5270602706027061,0.6831961240154739,롯데케미칼(주),2024-03-31,2023-12,0.2440788567932451,0.0964607096299491,0.05031718764573331,1.0,integrated_value_quality_momentum_low_volatility
005300,2024-10-31,-0.040880503144654,-0.0315712187958884,-0.4695075541159199,0.2601564066579261,-0.2693266832917705,0.4024812193531581,롯데칠성음료(주),2024-03-31,2023-12,0.1931343801429266,0.1144995120451659,0.04575280399093308,1.0,integrated_value_quality_momentum_low_volatility
204320,2024-10-31,0.1065449010654491,-0.0164835164835165,-0.132537291130479,0.467590414663912,-0.3729838709677419,0.0369025063119495,에이치엘만도(주),2024-03-31,2023-12,0.1630817798281705,0.1013139916726681,0.0454108209386132,1.0,integrated_value_quality_momentum_low_volatility
028260,2024-10-31,-0.2220744680851063,0.3078358208955223,-0.4515654401653466,0.3736155558372783,-0.3149882903981265,0.1576528906038475,삼성물산(주),2024-03-31,2023-12,0.2632322370778456,0.1642051377951687,0.03370881868744486,1.0,integrated_value_quality_momentum_low_volatility
011070,2024-10-31,-0.0512820512820513,0.0206422018348624,-0.4289683631250395,0.4472223676722098,-0.4294701986754967,0.3438580094640188,엘지이노텍(주),2024-03-31,2023-12,0.0289889758711382,0.2162596347615311,0.03365464550778777,1.0,integrated_value_quality_momentum_low_volatility
375500,2024-10-31,-0.1146131805157593,-0.0993975903614458,-0.7108054216324058,0.341983454792712,-0.3259860788863109,0.3223893880902638,디엘이앤씨(주),2024-03-31,2023-12,0.4337493017882801,0.1102044922766166,0.028275195340006304,1.0,integrated_value_quality_momentum_low_volatility
003550,2024-10-31,-0.0441919191919192,-0.0207317073170731,-0.4635825377465842,0.341727853384575,-0.2714975845410627,0.1018078483628494,(주)엘지,2024-03-31,2023-12,0.0238269294551347,0.3835563786111526,0.02548958118305329,1.0,integrated_value_quality_momentum_low_volatility
000120,2024-10-31,-0.2981614708233413,0.2496798975672214,-0.6862801334444145,0.4077132767168405,-0.4134680134680134,0.4286991139460687,씨제이대한통운(주),2024-03-31,2023-12,0.2548269208123208,0.157519437648217,0.02513235092565541,1.0,integrated_value_quality_momentum_low_volatility
097950,2024-10-31,-0.1961932650073206,0.0867256637168141,-0.6625174447447603,0.2991017001173628,-0.3228643216080402,0.4723992197516194,씨제이제일제당(주),2024-03-31,2023-12,0.2056357036816719,0.1315993175326976,0.019739203944361072,1.0,integrated_value_quality_momentum_low_volatility
001430,2024-10-31,-0.0619385342789597,-0.0233644859813083,-0.5051316907162284,0.4034853196139359,-0.3622018348623853,0.2362915822239427,(주)세아베스틸지주,2024-03-31,2023-12,0.2218332406282153,0.1420824053387809,0.019058425524419532,1.0,integrated_value_quality_momentum_low_volatility
005830,2024-10-31,0.1445026178010471,0.3022727272727272,0.3343173196186599,0.4201536272106875,-0.1760828625235404,-0.583715305591208,디비손해보험(주),2024-03-31,2023-12,0.377604038824166,-0.1514613674402401,0.015798868260392826,1.0,integrated_value_quality_momentum_low_volatility
120110,2024-10-31,-0.1120218579234972,-0.1742081447963801,-0.7955095108679124,0.3091321841187296,-0.3297413793103448,0.4623035808969428,코오롱인더스트리(주),2024-03-31,2023-12,0.0973072498384117,0.3220834160472465,0.014535175736187317,1.0,integrated_value_quality_momentum_low_volatility
000210,2024-10-31,-0.1826347305389222,0.0831325301204819,-0.6375391494431197,0.4253772985404701,-0.3441127694859038,0.0796780060543607,디엘(주),2024-03-31,2023-12,0.4096762630397447,0.1733026340964836,0.010960669838973449,1.0,integrated_value_quality_momentum_low_volatility
000880,2024-10-31,0.0525328330206378,0.2764578833693305,0.1043017818198038,0.3320710615244635,-0.1784565916398713,-0.2398587326361815,(주)한화,2024-03-31,2023-12,0.1945104682285151,-0.0581594931202939,0.00928346804875526,1.0,integrated_value_quality_momentum_low_volatility
001040,2024-10-31,-0.176941553242594,0.56,-0.0495829657210545,0.5023632513051135,-0.3280943025540275,-0.2775553244015536,씨제이(주),2024-03-31,2023-12,0.0314212086985225,0.2267366829831439,0.007969500758999451,1.0,integrated_value_quality_momentum_low_volatility
073240,2024-10-31,-0.309190031152648,0.0608899297423888,-0.93802189155318,0.4099323703367289,-0.5024271844660194,0.7819892118791922,금호타이어(주),2024-03-31,2023-12,-0.1113961863427948,0.3786308996293545,0.007632592790651066,1.0,integrated_value_quality_momentum_low_volatility
034730,2024-10-31,-0.0777846919726198,0.0381781647689216,-0.4651029120560292,0.4030984214861959,-0.3672289156626506,0.2581997750358559,에스케이(주),2024-03-31,2023-12,0.1095987816247659,0.1402312011357793,0.004833282740089137,1.0,integrated_value_quality_momentum_low_volatility
285130,2024-10-31,-0.1438356164383561,-0.1368243243243243,-0.819168367529068,0.2959790629209488,-0.3853146853146852,0.7381716778237344,에스케이케미칼(주),2024-03-31,2023-12,0.032025703862192,0.1765798011445437,0.0038226099913910017,1.0,integrated_value_quality_momentum_low_volatility
