ticker,name,analyst_sector,valuation_family,sector_source,confidence,kospi200_sector,dart_sector,dart_industry_code,ts2000_sector,override_sector,override_note
016610,디비증권(주),Unclassified,common_equity,fallback,0.4,,,,,,
016710,대성홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
016740,(주)두올,Unclassified,common_equity,fallback,0.4,,,,,,
016800,(주)퍼시스,Unclassified,common_equity,fallback,0.4,,,,,,
016880,(주)웅진,Unclassified,common_equity,fallback,0.4,,,,,,
017040,(주)광명전기,Unclassified,common_equity,fallback,0.4,,,,,,
017170,(주)훈영,Unclassified,common_equity,fallback,0.4,,,,,,
017180,명문제약(주),Unclassified,common_equity,fallback,0.4,,,,,,
017300,(주)에이치비이에너지,Unclassified,common_equity,fallback,0.4,,,,,,
017370,(주)우신시스템,Unclassified,common_equity,fallback,0.4,,,,,,
017390,서울도시가스(주),Unclassified,common_equity,fallback,0.4,,,,,,
017550,(주)수산세보틱스,Unclassified,common_equity,fallback,0.4,,,,,,
017810,(주)풀무원,Unclassified,common_equity,fallback,0.4,,,,,,
017860,(주)디에스단석,Unclassified,common_equity,fallback,0.4,,,,,,
017900,광전자(주),Unclassified,common_equity,fallback,0.4,,,,,,
017940,(주)이원,Unclassified,common_equity,fallback,0.4,,,,,,
018250,애경산업(주),Unclassified,common_equity,fallback,0.4,,,,,,
018410,(주)현대금속,Unclassified,common_equity,fallback,0.4,,,,,,
018470,조일알미늄(주),Unclassified,common_equity,fallback,0.4,,,,,,
018500,동원금속(주),Unclassified,common_equity,fallback,0.4,,,,,,
018670,에스케이가스(주),Unclassified,common_equity,fallback,0.4,,,,,,
019170,신풍제약(주),Unclassified,common_equity,fallback,0.4,,,,,,
019180,(주)티에이치엔,Unclassified,common_equity,fallback,0.4,,,,,,
019300,태림페이퍼(주),Unclassified,common_equity,fallback,0.4,,,,,,
019440,(주)세아특수강,Unclassified,common_equity,fallback,0.4,,,,,,
019490,(주)엑시큐어하이트론,Unclassified,common_equity,fallback,0.4,,,,,,
019680,(주)대교,Unclassified,common_equity,fallback,0.4,,,,,,
020000,(주)한섬,Unclassified,common_equity,fallback,0.4,,,,,,
020120,(주)키다리스튜디오,Unclassified,common_equity,fallback,0.4,,,,,,
020150,롯데에너지머티리얼즈(주),Unclassified,common_equity,fallback,0.4,,,,,,
020560,아시아나항공(주),Unclassified,common_equity,fallback,0.4,,,,,,
020760,일진디스플레이(주),Unclassified,common_equity,fallback,0.4,,,,,,
021050,(주)서원,Unclassified,common_equity,fallback,0.4,,,,,,
021820,(주)세원정공,Unclassified,common_equity,fallback,0.4,,,,,,
021960,케이비캐피탈(주),Unclassified,common_equity,fallback,0.4,,,,,,
022520,코오롱아이넷(주),Unclassified,common_equity,fallback,0.4,,,,,,
023000,(주)삼원강재,Unclassified,common_equity,fallback,0.4,,,,,,
023150,(주)MH에탄올,Unclassified,common_equity,fallback,0.4,,,,,,
023350,(주)한국종합기술,Unclassified,common_equity,fallback,0.4,,,,,,
023450,(주)동남합성,Unclassified,common_equity,fallback,0.4,,,,,,
023590,(주)다우기술,Unclassified,common_equity,fallback,0.4,,,,,,
023800,인지컨트롤스(주),Unclassified,common_equity,fallback,0.4,,,,,,
023810,(주)인팩,Unclassified,common_equity,fallback,0.4,,,,,,
023960,에쓰씨엔지니어링(주),Unclassified,common_equity,fallback,0.4,,,,,,
024070,(주)위스컴,Unclassified,common_equity,fallback,0.4,,,,,,
024090,디씨엠(주),Unclassified,common_equity,fallback,0.4,,,,,,
024100,(주)제일저축은행,Unclassified,common_equity,fallback,0.4,,,,,,
024720,콜마홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
024870,(주)유성티에스아이,Unclassified,common_equity,fallback,0.4,,,,,,
024890,대원화성(주),Unclassified,common_equity,fallback,0.4,,,,,,
024900,디와이덕양(주),Unclassified,common_equity,fallback,0.4,,,,,,
025000,케이피엑스케미칼(주),Unclassified,common_equity,fallback,0.4,,,,,,
025530,(주)에스제이엠홀딩스,Unclassified,common_equity,fallback,0.4,,,,,,
025540,한국단자공업(주),Unclassified,common_equity,fallback,0.4,,,,,,
025560,미래산업(주),Unclassified,common_equity,fallback,0.4,,,,,,
025610,한국저축은행(주),Unclassified,common_equity,fallback,0.4,,,,,,
025620,차에이아이헬스케어(주),Unclassified,common_equity,fallback,0.4,,,,,,
025750,(주)한솔홈데코,Unclassified,common_equity,fallback,0.4,,,,,,
025820,이구산업(주),Unclassified,common_equity,fallback,0.4,,,,,,
025850,한화화인케미칼(주),Unclassified,common_equity,fallback,0.4,,,,,,
025860,남해화학(주),Unclassified,common_equity,fallback,0.4,,,,,,
025890,한국주강(주),Unclassified,common_equity,fallback,0.4,,,,,,
026870,코원에너지서비스(주),Unclassified,common_equity,fallback,0.4,,,,,,
026890,스틱인베스트먼트(주),Unclassified,common_equity,fallback,0.4,,,,,,
026940,부국철강(주),Unclassified,common_equity,fallback,0.4,,,,,,
027390,(주)한화갤러리아타임월드,Unclassified,common_equity,fallback,0.4,,,,,,
027410,(주)비지에프,Unclassified,common_equity,fallback,0.4,,,,,,
027740,(주)마니커,Unclassified,common_equity,fallback,0.4,,,,,,
027840,한국고덴시(주),Unclassified,common_equity,fallback,0.4,,,,,,
027970,한국제지(주),Unclassified,common_equity,fallback,0.4,,,,,,
028100,(주)동아지질,Unclassified,common_equity,fallback,0.4,,,,,,
029460,(주)케이씨,Unclassified,common_equity,fallback,0.4,,,,,,
029530,(주)신도리코,Unclassified,common_equity,fallback,0.4,,,,,,
030190,나이스평가정보(주),Unclassified,common_equity,fallback,0.4,,,,,,
030210,다올투자증권(주),Unclassified,common_equity,fallback,0.4,,,,,,
030610,교보증권(주),Unclassified,common_equity,fallback,0.4,,,,,,
030720,동원수산(주),Unclassified,common_equity,fallback,0.4,,,,,,
030790,비케이탑스(주),Unclassified,common_equity,fallback,0.4,,,,,,
031210,서울보증보험(주),Unclassified,common_equity,fallback,0.4,,,,,,
031430,(주)신세계인터내셔날,Unclassified,common_equity,fallback,0.4,,,,,,
031440,(주)신세계푸드,Unclassified,common_equity,fallback,0.4,,,,,,
031820,(주)아이티센씨티에스,Unclassified,common_equity,fallback,0.4,,,,,,
032350,롯데관광개발(주),Unclassified,common_equity,fallback,0.4,,,,,,
032390,(주)케이티프리텔,Unclassified,common_equity,fallback,0.4,,,,,,
032560,(주)황금에스티,Unclassified,common_equity,fallback,0.4,,,,,,
033180,(주)케이에이치필룩스,Unclassified,common_equity,fallback,0.4,,,,,,
033240,자화전자(주),Unclassified,common_equity,fallback,0.4,,,,,,
033250,(주)체시스,Unclassified,common_equity,fallback,0.4,,,,,,
033270,한국유나이티드제약(주),Unclassified,common_equity,fallback,0.4,,,,,,
033530,에스제이지세종(주),Unclassified,common_equity,fallback,0.4,,,,,,
033660,우리금융캐피탈(주),Unclassified,common_equity,fallback,0.4,,,,,,
033920,(주)무학,Unclassified,common_equity,fallback,0.4,,,,,,
034120,(주)에스비에스,Unclassified,common_equity,fallback,0.4,,,,,,
034300,신세계건설(주),Unclassified,common_equity,fallback,0.4,,,,,,
034310,(주)나이스홀딩스,Unclassified,common_equity,fallback,0.4,,,,,,
034590,인천도시가스(주),Unclassified,common_equity,fallback,0.4,,,,,,
034830,(주)한국토지신탁,Unclassified,common_equity,fallback,0.4,,,,,,
035000,(주)에이치에스애드,Unclassified,common_equity,fallback,0.4,,,,,,
035150,(주)백산,Unclassified,common_equity,fallback,0.4,,,,,,
035510,(주)신세계아이앤씨,Unclassified,common_equity,fallback,0.4,,,,,,
036420,(주)콘텐트리중앙,Unclassified,common_equity,fallback,0.4,,,,,,
036530,(주)에스앤티홀딩스,Unclassified,common_equity,fallback,0.4,,,,,,
036580,(주)팜스코,Unclassified,common_equity,fallback,0.4,,,,,,
037270,(주)와이지플러스,Unclassified,common_equity,fallback,0.4,,,,,,
037560,(주)엘지헬로비전,Unclassified,common_equity,fallback,0.4,,,,,,
037620,미래에셋증권(주),Unclassified,common_equity,fallback,0.4,,,,,,
037710,(주)광주신세계,Unclassified,common_equity,fallback,0.4,,,,,,
039130,(주)하나투어,Unclassified,common_equity,fallback,0.4,,,,,,
039570,에이치디씨랩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
041650,상신브레이크(주),Unclassified,common_equity,fallback,0.4,,,,,,
042100,(주)현대오토넷,Unclassified,common_equity,fallback,0.4,,,,,,
042670,에이치디현대인프라코어(주),Unclassified,common_equity,fallback,0.4,,,,,,
044380,(주)주연테크,Unclassified,common_equity,fallback,0.4,,,,,,
044450,(주)케이에스에스해운,Unclassified,common_equity,fallback,0.4,,,,,,
044820,코스맥스비티아이(주),Unclassified,common_equity,fallback,0.4,,,,,,
045710,(주)온미디어,Unclassified,common_equity,fallback,0.4,,,,,,
045820,(주)LG파워콤,Unclassified,common_equity,fallback,0.4,,,,,,
047400,유니온머티리얼(주),Unclassified,common_equity,fallback,0.4,,,,,,
049770,(주)동원에프앤비,Unclassified,common_equity,fallback,0.4,,,,,,
049800,(주)우진플라임,Unclassified,common_equity,fallback,0.4,,,,,,
051310,(주)포스코플랜텍,Unclassified,common_equity,fallback,0.4,,,,,,
051630,진양화학(주),Unclassified,common_equity,fallback,0.4,,,,,,
053000,우리금융지주(주),Unclassified,common_equity,fallback,0.4,,,,,,
053210,(주)케이티스카이라이프,Unclassified,common_equity,fallback,0.4,,,,,,
053690,(주)한미글로벌건축사사무소,Unclassified,common_equity,fallback,0.4,,,,,,
055490,(주)테이팩스,Unclassified,common_equity,fallback,0.4,,,,,,
057050,(주)현대홈쇼핑,Unclassified,common_equity,fallback,0.4,,,,,,
058430,포스코스틸리온(주),Unclassified,common_equity,fallback,0.4,,,,,,
058650,(주)세아홀딩스,Unclassified,common_equity,fallback,0.4,,,,,,
058730,다스코(주),Unclassified,common_equity,fallback,0.4,,,,,,
058850,(주)케이티씨에스,Unclassified,common_equity,fallback,0.4,,,,,,
058860,(주)케이티아이에스,Unclassified,common_equity,fallback,0.4,,,,,,
060000,(주)국민은행,Unclassified,common_equity,fallback,0.4,,,,,,
060980,에이치엘홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
063160,(주)종근당바이오,Unclassified,common_equity,fallback,0.4,,,,,,
064420,(주)케이피케미칼,Unclassified,common_equity,fallback,0.4,,,,,,
064960,에스앤티모티브(주),Unclassified,common_equity,fallback,0.4,,,,,,
067250,STX조선해양(주),Unclassified,common_equity,fallback,0.4,,,,,,
067830,(주)세이브존아이앤씨,Unclassified,common_equity,fallback,0.4,,,,,,
068290,(주)삼성출판사,Unclassified,common_equity,fallback,0.4,,,,,,
068400,에스케이렌터카(주),Unclassified,common_equity,fallback,0.4,,,,,,
068870,(주)엘지생명과학,Unclassified,common_equity,fallback,0.4,,,,,,
069460,(주)대호에이엘,Unclassified,common_equity,fallback,0.4,,,,,,
069470,(주)제로원인터랙티브,Unclassified,common_equity,fallback,0.4,,,,,,
069640,한세엠케이(주),Unclassified,common_equity,fallback,0.4,,,,,,
069730,디에스알제강(주),Unclassified,common_equity,fallback,0.4,,,,,,
070960,모나용평(주),Unclassified,common_equity,fallback,0.4,,,,,,
071090,(주)하이스틸,Unclassified,common_equity,fallback,0.4,,,,,,
071840,롯데하이마트(주),Unclassified,common_equity,fallback,0.4,,,,,,
071950,(주)코아스,Unclassified,common_equity,fallback,0.4,,,,,,
072130,유엔젤(주),Unclassified,common_equity,fallback,0.4,,,,,,
072710,(주)농심홀딩스,Unclassified,common_equity,fallback,0.4,,,,,,
074610,(주)이엔플러스,Unclassified,common_equity,fallback,0.4,,,,,,
075180,새론오토모티브(주),Unclassified,common_equity,fallback,0.4,,,,,,
075580,(주)세진중공업,Unclassified,common_equity,fallback,0.4,,,,,,
076170,(주)지비에스,Unclassified,common_equity,fallback,0.4,,,,,,
077500,유니퀘스트(주),Unclassified,common_equity,fallback,0.4,,,,,,
077970,STX엔진(주),Unclassified,common_equity,fallback,0.4,,,,,,
078000,텔코웨어(주),Unclassified,common_equity,fallback,0.4,,,,,,
078520,(주)에이블씨엔씨,Unclassified,common_equity,fallback,0.4,,,,,,
079160,씨제이씨지브이(주),Unclassified,common_equity,fallback,0.4,,,,,,
079430,(주)현대리바트,Unclassified,common_equity,fallback,0.4,,,,,,
079440,오렌지라이프생명보험(주),Unclassified,common_equity,fallback,0.4,,,,,,
079660,(주)사조해표,Unclassified,common_equity,fallback,0.4,,,,,,
079900,전진건설로봇(주),Unclassified,common_equity,fallback,0.4,,,,,,
079980,(주)휴비스,Unclassified,common_equity,fallback,0.4,,,,,,
081000,일진다이아몬드(주),Unclassified,common_equity,fallback,0.4,,,,,,
082640,동양생명보험(주),Unclassified,common_equity,fallback,0.4,,,,,,
083420,그린케미칼(주),Unclassified,common_equity,fallback,0.4,,,,,,
084010,대한제강(주),Unclassified,common_equity,fallback,0.4,,,,,,
084670,(주)동양고속,Unclassified,common_equity,fallback,0.4,,,,,,
084680,(주)이월드,Unclassified,common_equity,fallback,0.4,,,,,,
084690,대상홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
084870,(주)티비에이치글로벌,Unclassified,common_equity,fallback,0.4,,,,,,
085310,(주)엔케이,Unclassified,common_equity,fallback,0.4,,,,,,
085620,미래에셋생명보험(주),Unclassified,common_equity,fallback,0.4,,,,,,
088790,(주)진도,Unclassified,common_equity,fallback,0.4,,,,,,
089470,에이치디씨현대이피(주),Unclassified,common_equity,fallback,0.4,,,,,,
089590,(주)제주항공,Unclassified,common_equity,fallback,0.4,,,,,,
089860,롯데렌탈(주),Unclassified,common_equity,fallback,0.4,,,,,,
090080,평화산업(주),Unclassified,common_equity,fallback,0.4,,,,,,
090350,(주)노루페인트,Unclassified,common_equity,fallback,0.4,,,,,,
090370,(주)메타랩스,Unclassified,common_equity,fallback,0.4,,,,,,
090460,(주)비에이치,Unclassified,common_equity,fallback,0.4,,,,,,
091090,세원이앤씨(주),Unclassified,common_equity,fallback,0.4,,,,,,
091810,(주)트리니티항공,Unclassified,common_equity,fallback,0.4,,,,,,
092200,(주)디아이씨,Unclassified,common_equity,fallback,0.4,,,,,,
092220,(주)케이이씨,Unclassified,common_equity,fallback,0.4,,,,,,
092230,케이피엑스홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
092440,기신정기(주),Unclassified,common_equity,fallback,0.4,,,,,,
092780,디와이피(주),Unclassified,common_equity,fallback,0.4,,,,,,
092790,넥스틸(주),Unclassified,common_equity,fallback,0.4,,,,,,
093050,(주)엘에프,Unclassified,common_equity,fallback,0.4,,,,,,
093230,(주)이아이디,Unclassified,common_equity,fallback,0.4,,,,,,
093240,(주)형지엘리트,Unclassified,common_equity,fallback,0.4,,,,,,
094280,효성아이티엑스(주),Unclassified,common_equity,fallback,0.4,,,,,,
095570,에이제이네트웍스(주),Unclassified,common_equity,fallback,0.4,,,,,,
095720,(주)웅진씽크빅,Unclassified,common_equity,fallback,0.4,,,,,,
096760,제이더블유홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
097230,(주)에이치제이중공업,Unclassified,common_equity,fallback,0.4,,,,,,
097520,(주)엠씨넥스,Unclassified,common_equity,fallback,0.4,,,,,,
100090,에스케이오션플랜트(주),Unclassified,common_equity,fallback,0.4,,,,,,
100220,(주)비상교육,Unclassified,common_equity,fallback,0.4,,,,,,
100250,(주)진양홀딩스,Unclassified,common_equity,fallback,0.4,,,,,,
100840,에스앤티에너지(주),Unclassified,common_equity,fallback,0.4,,,,,,
101060,에스비에스미디어홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
101140,(주)인바이오젠,Unclassified,common_equity,fallback,0.4,,,,,,
101530,해태제과식품(주),Unclassified,common_equity,fallback,0.4,,,,,,
101990,(주)파브코,Unclassified,common_equity,fallback,0.4,,,,,,
102260,(주)동성케미컬,Unclassified,common_equity,fallback,0.4,,,,,,
102280,(주)쌍방울,Unclassified,common_equity,fallback,0.4,,,,,,
102460,이연제약(주),Unclassified,common_equity,fallback,0.4,,,,,,
103130,웅진에너지(주),Unclassified,common_equity,fallback,0.4,,,,,,
103150,하이트맥주(주),Unclassified,common_equity,fallback,0.4,,,,,,
103160,(주)풀무원,Unclassified,common_equity,fallback,0.4,,,,,,
103590,일진전기(주),Unclassified,common_equity,fallback,0.4,,,,,,
104110,(주)신성이엔지,Unclassified,common_equity,fallback,0.4,,,,,,
104120,(주)신성에프에이,Unclassified,common_equity,fallback,0.4,,,,,,
104700,한국철강(주),Unclassified,common_equity,fallback,0.4,,,,,,
105630,한세실업(주),Unclassified,common_equity,fallback,0.4,,,,,,
105840,(주)우진,Unclassified,common_equity,fallback,0.4,,,,,,
107590,미원홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
108070,삼성디지털이미징(주),Unclassified,common_equity,fallback,0.4,,,,,,
108320,(주)엘엑스세미콘,Unclassified,common_equity,fallback,0.4,,,,,,
108670,(주)엘엑스하우시스,Unclassified,common_equity,fallback,0.4,,,,,,
109070,(주)주성코퍼레이션,Unclassified,common_equity,fallback,0.4,,,,,,
110570,(주)넥솔론,Unclassified,common_equity,fallback,0.4,,,,,,
111110,호전실업(주),Unclassified,common_equity,fallback,0.4,,,,,,
111380,(주)동인기연,Unclassified,common_equity,fallback,0.4,,,,,,
114090,그랜드코리아레저(주),Unclassified,common_equity,fallback,0.4,,,,,,
114410,(주)현대푸드시스템,Unclassified,common_equity,fallback,0.4,,,,,,
115390,(주)락앤락,Unclassified,common_equity,fallback,0.4,,,,,,
117580,대성에너지(주),Unclassified,common_equity,fallback,0.4,,,,,,
117930,(주)한진해운,Unclassified,common_equity,fallback,0.4,,,,,,
118000,(주)메타케어,Unclassified,common_equity,fallback,0.4,,,,,,
119650,케이씨코트렐(주),Unclassified,common_equity,fallback,0.4,,,,,,
120030,조선선재(주),Unclassified,common_equity,fallback,0.4,,,,,,
121910,(주)대우증권그린코리아기업인수목적회사,Unclassified,common_equity,fallback,0.4,,,,,,
122290,동양밸류오션기업인수목적(주),Unclassified,common_equity,fallback,0.4,,,,,,
122750,우리기업인수목적1호(주),Unclassified,common_equity,fallback,0.4,,,,,,
122900,(주)아이마켓코리아,Unclassified,common_equity,fallback,0.4,,,,,,
123690,한국화장품(주),Unclassified,common_equity,fallback,0.4,,,,,,
123700,(주)에스제이엠,Unclassified,common_equity,fallback,0.4,,,,,,
123890,한국자산신탁(주),Unclassified,common_equity,fallback,0.4,,,,,,
126560,(주)현대퓨처넷,Unclassified,common_equity,fallback,0.4,,,,,,
126720,(주)수산인더스트리,Unclassified,common_equity,fallback,0.4,,,,,,
128820,대성산업(주),Unclassified,common_equity,fallback,0.4,,,,,,
129260,인터지스(주),Unclassified,common_equity,fallback,0.4,,,,,,
130660,한전산업개발(주),Unclassified,common_equity,fallback,0.4,,,,,,
133820,(주)화인베스틸,Unclassified,common_equity,fallback,0.4,,,,,,
134380,미원화학(주),Unclassified,common_equity,fallback,0.4,,,,,,
134790,(주)시디즈,Unclassified,common_equity,fallback,0.4,,,,,,
136490,(주)선진,Unclassified,common_equity,fallback,0.4,,,,,,
138250,(주)엔에스쇼핑,Unclassified,common_equity,fallback,0.4,,,,,,
138490,코오롱이앤피(주),Unclassified,common_equity,fallback,0.4,,,,,,
139990,아주스틸(주),Unclassified,common_equity,fallback,0.4,,,,,,
143210,핸즈코퍼레이션(주),Unclassified,common_equity,fallback,0.4,,,,,,
144620,코오롱머티리얼(주),Unclassified,common_equity,fallback,0.4,,,,,,
145210,(주)다이나믹디자인,Unclassified,common_equity,fallback,0.4,,,,,,
145720,(주)덴티움,Unclassified,common_equity,fallback,0.4,,,,,,
145990,(주)삼양사,Unclassified,common_equity,fallback,0.4,,,,,,
152330,코리아오토글라스(주),Unclassified,common_equity,fallback,0.4,,,,,,
155660,디에스알(주),Unclassified,common_equity,fallback,0.4,,,,,,
161000,애경케미칼(주),Unclassified,common_equity,fallback,0.4,,,,,,
163560,동일고무벨트(주),Unclassified,common_equity,fallback,0.4,,,,,,
170900,동아에스티(주),Unclassified,common_equity,fallback,0.4,,,,,,
178920,피아이첨단소재(주),Unclassified,common_equity,fallback,0.4,,,,,,
181710,엔에이치엔(주),Unclassified,common_equity,fallback,0.4,,,,,,
183190,아세아시멘트(주),Unclassified,common_equity,fallback,0.4,,,,,,
192400,쿠쿠홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
192520,(주)경남은행,Unclassified,common_equity,fallback,0.4,,,,,,
192530,(주)광주은행,Unclassified,common_equity,fallback,0.4,,,,,,
192650,(주)드림텍,Unclassified,common_equity,fallback,0.4,,,,,,
194370,(주)제이에스코퍼레이션,Unclassified,common_equity,fallback,0.4,,,,,,
195870,해성디에스(주),Unclassified,common_equity,fallback,0.4,,,,,,
200880,(주)서연이화,Unclassified,common_equity,fallback,0.4,,,,,,
210540,디와이파워(주),Unclassified,common_equity,fallback,0.4,,,,,,
210980,에스케이디앤디(주),Unclassified,common_equity,fallback,0.4,,,,,,
213500,한솔제지(주),Unclassified,common_equity,fallback,0.4,,,,,,
214320,(주)이노션,Unclassified,common_equity,fallback,0.4,,,,,,
214330,(주)금호에이치티,Unclassified,common_equity,fallback,0.4,,,,,,
214390,(주)경보제약,Unclassified,common_equity,fallback,0.4,,,,,,
214420,(주)토니모리,Unclassified,common_equity,fallback,0.4,,,,,,
217590,(주)티엠씨,Unclassified,common_equity,fallback,0.4,,,,,,
226320,(주)잇츠한불,Unclassified,common_equity,fallback,0.4,,,,,,
227840,현대코퍼레이션홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
229640,엘에스에코에너지(주),Unclassified,common_equity,fallback,0.4,,,,,,
234080,제이더블유생명과학(주),Unclassified,common_equity,fallback,0.4,,,,,,
241590,(주)화승엔터프라이즈,Unclassified,common_equity,fallback,0.4,,,,,,
244920,(주)에이플러스에셋어드바이저,Unclassified,common_equity,fallback,0.4,,,,,,
248070,(주)솔루엠,Unclassified,common_equity,fallback,0.4,,,,,,
248170,샘표식품(주),Unclassified,common_equity,fallback,0.4,,,,,,
249420,일동제약(주),Unclassified,common_equity,fallback,0.4,,,,,,
264900,(주)크라운제과,Unclassified,common_equity,fallback,0.4,,,,,,
267290,(주)경동도시가스,Unclassified,common_equity,fallback,0.4,,,,,,
267850,아시아나아이디티(주),Unclassified,common_equity,fallback,0.4,,,,,,
271940,일진하이솔루스(주),Unclassified,common_equity,fallback,0.4,,,,,,
271980,제일약품(주),Unclassified,common_equity,fallback,0.4,,,,,,
272450,(주)진에어,Unclassified,common_equity,fallback,0.4,,,,,,
272550,(주)삼양패키징,Unclassified,common_equity,fallback,0.4,,,,,,
279570,(주)케이뱅크,Unclassified,common_equity,fallback,0.4,,,,,,
281820,(주)케이씨텍,Unclassified,common_equity,fallback,0.4,,,,,,
282690,동아타이어공업(주),Unclassified,common_equity,fallback,0.4,,,,,,
284740,쿠쿠홈시스(주),Unclassified,common_equity,fallback,0.4,,,,,,
286940,롯데이노베이트(주),Unclassified,common_equity,fallback,0.4,,,,,,
293480,하나제약(주),Unclassified,common_equity,fallback,0.4,,,,,,
294870,아이파크현대산업개발(주),Unclassified,common_equity,fallback,0.4,,,,,,
298000,효성화학(주),Unclassified,common_equity,fallback,0.4,,,,,,
298690,에어부산(주),Unclassified,common_equity,fallback,0.4,,,,,,
306200,(주)세아제강,Unclassified,common_equity,fallback,0.4,,,,,,
308170,(주)씨티알모빌리티,Unclassified,common_equity,fallback,0.4,,,,,,
317400,자이에스앤디(주),Unclassified,common_equity,fallback,0.4,,,,,,
317450,명인제약(주),Unclassified,common_equity,fallback,0.4,,,,,,
322000,에이치디현대에너지솔루션(주),Unclassified,common_equity,fallback,0.4,,,,,,
336260,두산퓨얼셀(주),Unclassified,common_equity,fallback,0.4,,,,,,
336370,솔루스첨단소재(주),Unclassified,common_equity,fallback,0.4,,,,,,
339770,교촌에프앤비(주),Unclassified,common_equity,fallback,0.4,,,,,,
344820,(주)케이씨씨글라스,Unclassified,common_equity,fallback,0.4,,,,,,
353200,대덕전자(주),Unclassified,common_equity,fallback,0.4,,,,,,
363280,(주)티와이홀딩스,Unclassified,common_equity,fallback,0.4,,,,,,
372910,(주)한컴라이프케어,Unclassified,common_equity,fallback,0.4,,,,,,
377740,(주)바이오노트,Unclassified,common_equity,fallback,0.4,,,,,,
378850,(주)화승알앤에이,Unclassified,common_equity,fallback,0.4,,,,,,
380440,엔에이치기업인수목적19호(주),Unclassified,common_equity,fallback,0.4,,,,,,
381970,케이카(주),Unclassified,common_equity,fallback,0.4,,,,,,
383800,(주)엘엑스홀딩스,Unclassified,common_equity,fallback,0.4,,,,,,
403550,(주)쏘카,Unclassified,common_equity,fallback,0.4,,,,,,
439260,대한조선(주),Unclassified,common_equity,fallback,0.4,,,,,,
446070,(주)유니드비티플러스,Unclassified,common_equity,fallback,0.4,,,,,,
450140,코오롱모빌리티그룹(주),Unclassified,common_equity,fallback,0.4,,,,,,
452260,한화갤러리아(주),Unclassified,common_equity,fallback,0.4,,,,,,
453340,(주)현대그린푸드,Unclassified,common_equity,fallback,0.4,,,,,,
460850,동국씨엠(주),Unclassified,common_equity,fallback,0.4,,,,,,
460860,동국제강(주),Unclassified,common_equity,fallback,0.4,,,,,,
462520,조선내화(주),Unclassified,common_equity,fallback,0.4,,,,,,
462870,(주)시프트업,Unclassified,common_equity,fallback,0.4,,,,,,
465770,(주)STX그린로지스,Unclassified,common_equity,fallback,0.4,,,,,,
475150,에스케이이터닉스(주),Unclassified,common_equity,fallback,0.4,,,,,,
475560,(주)더본코리아,Unclassified,common_equity,fallback,0.4,,,,,,
480370,(주)씨케이솔루션,Unclassified,common_equity,fallback,0.4,,,,,,
484870,(주)엠앤씨솔루션,Unclassified,common_equity,fallback,0.4,,,,,,
487570,(주)에이치에스효성,Unclassified,common_equity,fallback,0.4,,,,,,
489790,한화비전(주),Unclassified,common_equity,fallback,0.4,,,,,,
499790,(주)지에스피앤엘,Unclassified,common_equity,fallback,0.4,,,,,,
900030,연합과기공고유한공사,Unclassified,common_equity,fallback,0.4,,,,,,
900050,중국원양자원유한공사,Unclassified,common_equity,fallback,0.4,,,,,,
900140,엘브이엠씨홀딩스(주),Unclassified,common_equity,fallback,0.4,,,,,,
950010,평산차업집단유한공사,Unclassified,common_equity,fallback,0.4,,,,,,
950070,중국고섬공고유한공사,Unclassified,common_equity,fallback,0.4,,,,,,
950100,SBI모기지(주),Unclassified,common_equity,fallback,0.4,,,,,,
950210,프레스티지바이오파마,Unclassified,common_equity,fallback,0.4,,,,,,
