ticker,name,available_date,fiscal_period,pbr,per,roe,roa,debt_ratio,operating_cash_flow_to_net_income,per_value_z,pbr_value_z,value_score,roe_quality_z,roa_quality_z,debt_ratio_quality_z,operating_cash_flow_to_net_income_quality_z,quality_score,composite_score,composite_weight_coverage,factor_scope,sector,weight,weighting_method,constraint_note,portfolio_note
032640,(주)엘지유플러스,2025-03-31,2024-12,0.5227177502194218,9.538019009928838,0.0553,0.0252418881945536,1.171136984712153,6.916631596755945,0.3029342551268057,0.4675059192899431,0.3852200872083744,0.175601656415122,0.0703538314820587,0.0401415257582058,1.3664214128258798,0.4131296066203166,0.4004434614330701,0.55,fundamental_value_quality_mvp,Communication Services,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
002380,(주)케이씨씨,2025-03-31,2024-12,0.356868365240082,3.6660671281707193,0.1017,0.0554245015919455,0.7563288778031816,0.7802056801420126,0.4525619192125101,0.5886668619524599,0.5206143905824849,0.4294113729950639,0.4608725530444874,0.2444868652799099,-0.0050919709418765,0.2824197050943962,0.390690016679891,0.55,fundamental_value_quality_mvp,Constructions,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
259960,(주)크래프톤,2025-03-31,2024-12,2.190798566912433,10.87785798384644,0.2214999999999999,0.1775294011807636,0.1344589232755298,0.6374355586830239,0.2687928009808544,-0.7511072471861507,-0.2411572231026481,1.0847218050268963,2.040730753396826,0.5508362950035345,-0.037001609393309,0.909821811008487,0.3866495227761528,0.55,fundamental_value_quality_mvp,Communication Services,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
300720,한일시멘트(주),2025-03-31,2024-12,0.6495932388522281,7.5387241408571235,0.0883999999999999,0.0620969280086813,0.3876295140641941,1.847136255378123,0.3538798056186409,0.3748172801042554,0.3643485428614481,0.3566598809581403,0.5472039584690489,0.4261178300797693,0.2333708710074658,0.390838135128606,0.3787974113708069,0.55,fundamental_value_quality_mvp,Constructions,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
069960,(주)현대백화점,2025-03-31,2024-12,0.2403921151966251,5.2624254741926535,0.0475999999999999,0.0263182761424485,0.7357086225561126,2.604238905403956,0.4118839001876907,0.6737583577986352,0.542821128993163,0.1334823715516397,0.0842807118281272,0.2546449431701552,0.4025860512290889,0.2187485194447528,0.3660542510576665,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.022727272727272728,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
051600,한전케이피에스(주),2025-03-31,2024-12,1.5030706813773185,11.607488605344598,0.1322,0.1020227266847499,0.2692413459287278,3.1476854963099212,0.2502005291539465,-0.2486889903013638,0.0007557694262913,0.5962475013504138,1.0637851985045623,0.4844389429270245,0.5240483295843977,0.6671299930915997,0.3642326186982777,0.55,fundamental_value_quality_mvp,Constructions,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
007340,(주)디엔오토모티브,2025-03-31,2024-12,0.8547846401932933,3.813339925403844,0.2919,0.1488235060581345,0.5061896449006563,1.0241359996756532,0.44880914925167,0.2249151046103682,0.3368621269310191,1.4698124094930156,1.6693185990880497,0.3677120039013741,0.0494273376089451,0.8890675875228461,0.6380651054356519,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.029899234320817765,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
483650,(주)달바글로벌,2025-03-31,2024-12,,,0.3046999999999999,0.1339426569929732,0.3060413212019607,0.858493586484655,0.2509481430293276,0.3582107209898766,0.3045794320096021,1.5398288830323097,1.4767822512185702,0.4663103111178846,0.0124056592414173,0.8738317761525455,0.6150807106330257,0.55,fundamental_value_quality_mvp,Consumer Staples,0.05,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
383220,(주)에프앤에프,2025-03-31,2024-12,1.39254852692368,6.429268139231841,0.2343,0.1681993337287354,0.2877291542083904,1.2984767103275678,0.3821506963329825,-0.167947247301453,0.1071017245157647,1.1547382785661913,1.9200133733116376,0.4753313642731944,0.1107434785490249,0.915206623675012,0.5478862149662632,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.02567352168747344,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
011200,에이치엠엠(주),2025-03-31,2024-12,0.5611407086155523,4.238134351601154,0.1494,0.1099630291372547,0.204066189481295,1.2982655939647445,0.4379846399592846,0.4394361024513834,0.438710371205334,0.6903321376688406,1.1665210591056572,0.51654593228139,0.1106962932784653,0.6210238555835882,0.538154089957109,0.55,fundamental_value_quality_mvp,Industrials,0.047864711955122784,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
005380,현대자동차(주),2025-03-31,2024-12,0.8312658440867169,4.700997994613798,0.1883,0.1273150936222211,0.3888967973051969,0.9701334132862656,0.4261900600497768,0.2420967149426302,0.3341433874962035,0.9031165767843522,1.3910313077683345,0.425493533158278,0.0373575642591857,0.6892497454925375,0.5278377645851129,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.024734066903614002,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
073240,금호타이어(주),2025-03-31,2024-12,1.1742942205282356,2.9650705864048312,0.4846,0.1274899935833771,2.106460155277933,0.6859714691748153,0.4704245443137876,-0.0085019921603504,0.2309612760767186,2.0851259310155266,1.3932942565836897,-0.4206231692136882,-0.0261536578760229,0.7579108401273763,0.518388311013441,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.024291272862478962,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
241560,두산밥캣(주),2025-03-31,2024-12,1.24006848042534,6.763099448620889,0.1948,0.1542114735184701,0.1890037062684827,1.0525231424836394,0.3736440872822967,-0.0565532486244927,0.1585454193289019,0.9386718172535252,1.7390309906800925,0.5239661060795785,0.0557719666840995,0.8143602201743239,0.5162625834264047,0.55,fundamental_value_quality_mvp,Heavy Industries,0.045917629002655835,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
010060,오씨아이홀딩스(주),2025-03-31,2024-12,0.4919270542280131,4.619028360507597,0.1091,0.1018322196544302,0.0458390864324817,1.1673236300097063,0.4282787905305855,0.4900000018095665,0.459139396170076,0.4698896467599684,1.0613203171190582,0.5944927480632252,0.0814302908038087,0.5517832506865151,0.5096724077244973,0.55,fundamental_value_quality_mvp,Energy & Chemicals,0.04533148301288814,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
028050,삼성이앤에이(주),2025-03-31,2024-12,1.0607933538760652,4.219941904625181,0.2866,0.1107364727941698,1.2700406374276063,1.4524883950686975,0.4384482155130071,0.0744158431894922,0.2564320293512497,1.4408212134181515,1.1765282849254453,-0.0085810043887547,0.1451656470473347,0.6884835352505443,0.4920964871145012,0.55,fundamental_value_quality_mvp,Constructions,0.043768238594527185,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
111770,(주)영원무역,2025-03-31,2024-12,0.9435546483544244,5.596003563654758,0.1778,0.1195772837422162,0.410069088576411,1.0357495842118831,0.4033837436262166,0.1600643493886845,0.2817240465074506,0.84568118833415,1.2909154038786546,0.4150635078617423,0.0520230157514666,0.6509207789565034,0.483104082388752,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.02263788136607582,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
005850,에스엘(주),2025-03-31,2024-12,0.7522432896571276,5.373400568450756,0.1482,0.1081428028413823,0.2945281059355079,1.0133065809068962,0.4090560595548143,0.2998264869733301,0.3544412732640722,0.6837680932745317,1.1429700021889018,0.4719820225512536,0.047006923351264,0.5864317603414878,0.4809815389426625,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.022538420631880968,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
000660,에스케이하이닉스(주),2025-03-31,2024-12,1.7774082389962125,7.176687602336138,0.2805999999999999,0.1569254615453181,0.5782279570130392,1.3716859870946208,0.3631051335272119,-0.4491057545418724,-0.0430003105073302,1.408000991446607,1.774146012716985,0.3322240442834446,0.1271060166561216,0.9103692662757896,0.4770194586470986,0.55,fundamental_value_quality_mvp,IT,0.04242725162035232,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
009970,(주)영원무역홀딩스,2025-03-31,2024-12,1.648035880075696,9.135623395889484,0.188,0.1714585237853493,0.0521299765215868,0.9926659581858224,0.3131880032806503,-0.3545930316684298,-0.0207025141938898,0.901475565685775,1.962182509478879,0.5913936908130399,0.0423936695295876,0.8743613588768204,0.4675141438446794,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.021907348977444226,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
000270,기아(주),2025-03-31,2024-12,1.091693437446534,5.969950513687883,0.1934,0.1171954216145208,0.5603402900006553,1.2677213188633585,0.3938549174791131,0.0518418477886958,0.2228483826339045,0.9310137654601648,1.2600976035510678,0.3410359776280812,0.1038695373348115,0.6590042209935313,0.4607515671937008,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.02159045989797945,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
175330,(주)JB금융지주,2025-03-31,2024-12,1.2465668732035695,7.324246609812233,0.1809,0.1267605180897902,0.3426679347081614,1.129170106682779,0.3593450704258701,-0.0613006367133883,0.1490222168562409,0.8626383030194478,1.3838559142699889,0.4482670818564631,0.0729028403641152,0.6919160348775037,0.4451461175951115,0.55,fundamental_value_quality_mvp,Financials,0.03959236043031724,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
001430,(주)세아베스틸지주,2025-03-31,2024-12,0.4414771146389755,5.246765955248911,0.0867,0.0760545961598441,0.106346175707685,1.0418329194671958,0.4122829322791384,0.5268561061516854,0.4695695192154119,0.3473608180662034,0.7277957001654695,0.56468537087972,0.0533826631804396,0.4233061380729581,0.4443349476831643,0.55,fundamental_value_quality_mvp,Steels & Materials,0.039520213038136104,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
000990,(주)디비하이텍,2025-03-31,2024-12,0.7834922643988105,7.784170270342258,0.105,0.0882919104981466,0.1399911280806958,1.99737825251304,0.3476254064421371,0.2769976098122172,0.3123115081271771,0.4474624950794132,0.8861285883031288,0.5481109859982712,0.2669505006933138,0.5371631425185318,0.4349578541588251,0.55,fundamental_value_quality_mvp,IT,0.03868619191129767,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
018260,삼성에스디에스(주),2025-03-31,2024-12,1.416376134363469,8.736324190973754,0.1727,0.1351811538710985,0.1993162264016232,1.2611481641031073,0.3233628494827161,-0.1853544591470494,0.0690041951678333,0.8177839996583373,1.4928065832118478,0.5188858885215512,0.1024004134751307,0.7329692212167167,0.4311669366490424,0.55,fundamental_value_quality_mvp,IT,0.03834901864059774,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
